AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
AJN,Ouani,-12.13222222,44.43027778
AJN,Ouani,-12.13111111,44.43055556
AJN,Ouani,-12.13222222,44.43027778
AJN,Ouani,-12.13111111,44.43055556
AJR,Arvidsjaur Airport,65.58611111,19.2825
AJR,Arvidsjaur Airport,65.59027778,19.28194444
AJR,Arvidsjaur Airport,65.59166667,19.2775
AJU,Santa Maria,-10.98388889,-37.07027778
AJU,Santa Maria International,-10.98388889,-37.07027778
AJY,Manu Dayak,16.96416667,7.99305556
AJY,Manu Dayak,16.96611111,8.00027778
AJY,Manu Dayak,16.96611111,8.0
AJY,Mano Dayak,16.96611111,8.0
AJY,Manu Dayak,16.96611111,8.00027778
AJY,Mano Dayak,16.96611111,8.0
AJY,Mano Dayak,16.96083333,8.00916667
AKB,Atka Airport,52.22027778,-174.20694444
AKB,Atka Airport,52.22055556,-174.20611111
AKC,Akron Fulton International,41.0375,-81.46694444
AKC,Akron Fulton International,41.0375,-81.46777778
AKF,Kufra,24.2,23.33333333
AKF,Kufra,24.17888889,23.31388889
AKF,Kufra,24.17888889,23.31388889
AKF,Kufra,24.17916667,23.31277778
AKI,Akiak Airport,60.90555556,-161.22333333
AKI,Akiak Airport,60.90277778,-161.23055556
AKJ,Asahikawa Airport,43.67083333,142.45166667
AKJ,Asahikawa Airport,43.67083333,142.45138889
AKJ,Asahikawa Airport,43.67083333,142.4475
AKK,Akhiok Airport,56.945,-154.16666667
AKK,Akhiok Airport,56.93861111,-154.1825
AKL,Auckland International,-37.01111111,174.79916667
AKL,Auckland International,-37.00805556,174.79166667
AKL,Auckland International,-37.01194444,174.78638889
AKN,King Salmon Airport,58.67777778,-156.65166667
AKN,King Salmon Airport,58.67638889,-156.64861111
AKN,King Salmon Airport,58.67805556,-156.65194444
AKO,Akron Washington County,40.17555556,-103.22222222
AKO,Colorado Plains Regional,40.17555556,-103.22194444
AKP,Anaktuvuk Pass Airport,68.1375,-151.74
AKP,Anaktuvuk Pass Airport,68.13361111,-151.74333333
AKR,Akure Airport,7.25833333,5.30416667
AKR,Akure Airport,7.24666667,5.30111111
AKS,Auki Airport,-8.69777778,160.68083333
AKS,Auki Airport,-8.7025,160.68166667
AKS,Auki Gwaunaru University,-8.7025,160.68166667
AKS,Auki Airport,-8.7025,160.68166667
AKT,Akrotiri Airport,34.59027778,32.9875
AKT,Akrotiri Airport,34.59027778,32.98777778
AKX,Aktyubinsk Airport,50.25,57.21666667
AKX,Aktyubinsk Airport,50.25,57.21666667
AKY,Akyab Airport,20.13027778,92.88027778
AKY,Sittwe Airport,20.13027778,92.88027778
AKY,Sittwe Airport,20.13277778,92.8725
AKY,Sittwe Airport,20.13333333,92.87055556
AL1,Albertville Regional-Thomas J Brumlik Field,34.22916667,-86.25583333
AL2,Shelby County,33.17694444,-86.78277778
AL2,Shelby County,33.17777778,-86.78333333
AL3,Madison County Executive/Tom Sharp Jr. Field,34.86138889,-86.5575
AL3,Madison County Executive/Tom Sharp Jr. Field,34.85944444,-86.5575
AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.5575
AL3,Madison County Executive Tom Sharp Jr Field,34.86138889,-86.5575
AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.5575
AL3,Huntsville Executive Tom Sharp Jr,34.85944444,-86.5575
ALA,Alma-Ata Airport,43.35,77.03333333
ALA,Almaty Airport,43.35,77.03333333
ALA,Almaty Airport,43.35555556,77.04388889
ALB,Albany International,42.74583333,-73.80527778
ALB,Albany International,42.74916667,-73.80194444
ALB,Albany International,42.74916667,-73.80472222
ALC,Alicante Airport,38.2825,-0.55833333
ALC,Alicante Airport,38.28222222,-0.55805556
ALC,Alicante Airport,38.28361111,-0.55861111
ALC,Alicante Elche,38.28222222,-0.55805556
ALC,Alicante Airport,38.28222222,-0.55805556
ALC,Alicante Elche,38.28222222,-0.55805556
ALC,Alicante Airport,38.28222222,-0.55833333
ALC,Alicante Airport,38.28222222,-0.55805556
ALE,Alpine Casparis Municipal,30.38416667,-103.68305556
ALE,Alpine Casparis Municipal,30.38416667,-103.68361111
ALF,Alta Airport,69.97611111,23.38055556
ALF,Alta Airport,69.97611111,23.37166667
ALF,Alta Airport,69.9775,23.36472222
ALF,Alta Airport,69.97611111,23.37166667
ALF,Alta Airport,69.9775,23.36472222
ALG,Houari Boumediene,36.69333333,3.21722222
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.69083333,3.21555556
ALG,Houari Boumediene,36.6925,3.215
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.6925,3.215
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.69111111,3.21444444
ALH,Albany Airport,-34.945,117.80583333
ALH,Albany Airport,-34.94333333,117.80888889
ALH,Albany Airport,-34.94444444,117.80888889
ALI,Alice International,27.74083333,-98.02722222
ALI,Alice International,27.74083333,-98.02694444
ALJ,Alexander Bay Airport,-28.56722222,16.53638889
ALJ,Alexander Bay Airport,-28.575,16.53333333
ALJ,Alexander Bay Airport,-28.57138889,16.53055556
ALK,Asela Airport,7.58333333,39.06666667
ALM,Alamogordo White Sands Regional,32.83972222,-105.99
ALM,Alamogordo White Sands Regional,32.84,-105.99055556
ALM,Alamogordo White Sands Regional,32.84138889,-105.98888889
ALM,Alamogordo White Sands Regional,32.83944444,-105.99111111
ALM,Alamogordo White Sands Regional,32.84,-105.99055556
ALM,Alamogordo White Sands Regional,32.83944444,-105.99111111
ALM,Alamogordo White Sands Regional,32.83777778,-105.99305556
ALN,St. Louis Regional,38.89166667,-90.04833333
ALN,St. Louis Regional,38.89,-90.04611111
ALN,St. Louis Regional,38.89416667,-90.05194444
ALO,Waterloo Regional,42.55611111,-92.39972222
ALO,Waterloo Regional,42.55694444,-92.40027778
ALO,Waterloo Regional,42.55833333,-92.40111111
ALO,Waterloo Regional,42.56055556,-92.4025
ALP,Neirab,36.18083333,37.22666667
ALP,Aleppo International,36.18055556,37.22444444
ALP,Aleppo International,36.18138889,37.22444444
ALQ,Alegrete Airport,-29.79972222,-55.76333333
ALR,Alexandra Airport,-45.21388889,169.36944444
ALR,Alexandra Airport,-45.21138889,169.37166667
ALS,Alamosa Municipal,37.43666667,-105.86666667
ALS,San Luis Valley Regional/Bergman Field,37.435,-105.86666667
ALS,San Luis Valley Regional/Bergman Field,37.435,-105.86777778
ALS,San Luis Valley Regional/Bergman Field,37.435,-105.86666667
ALS,San Luis Valley Regional/Bergman Field,37.435,-105.86777778
ALT,Alenquer Airport,-1.94055556,-54.74027778
ALU,Alula Airport,11.98333333,50.78333333
ALW,Walla Walla Regional,46.09472222,-118.29111111
ALW,Walla Walla Regional,46.09472222,-118.28888889
ALW,Walla Walla Regional,46.09527778,-118.28583333
ALW,Walla Walla Regional,46.09472222,-118.28888889
ALW,Walla Walla Regional,46.09527778,-118.28583333
ALW,Walla Walla Regional,46.0925,-118.28416667
ALX,Thomas C. Russell Field,32.91666667,-85.96666667
ALX,Thomas C. Russell Field,32.91472222,-85.96305556
ALY,Alexandria International,31.18777778,29.94805556
ALY,Alexandria International,31.18361111,29.94861111
ALY,Alexandria International,31.18166667,29.94638889
ALZ,Alitak Seaplane Base,56.89583333,-154.24583333
AMA,Amarillo International,35.22722222,-101.72194444
AMA,Rick Husband Amarillo International,35.22722222,-101.72194444
AMA,Rick Husband Amarillo International,35.21944444,-101.70583333
AMA,Rick Husband Amarillo International,35.23166667,-101.69916667
AMD,Ahmedabad Airport,23.06638889,72.62416667
AMD,Ahmedabad Airport,23.07722222,72.63444444
AMD,Ahmedabad International,23.07722222,72.63444444
AMD,Sardar Vallabh Bhai Patel International,23.07722222,72.63444444
AMD,Sardar Vallabhbhai Patel International,23.07722222,72.63444444
AMF,Ama Airport,-4.10166667,141.66972222
AMF,Ama Airport,-4.10055556,141.66972222
AMG,Amboin Airport,-4.6,143.5
AMH,Arba Minch Airport,6.03611111,37.57694444
AMH,Arba Minch Airport,6.03944444,37.59083333
AMI,Rembiga,-8.56,116.09694444
AMI,Selaparang,-8.56,116.09694444
AMI,Selaparang,-8.56083333,116.09472222
AMI,Selaparang,-8.56055556,116.09472222
AMK,Animas Air Park,37.20388889,-107.86861111
AMK,Animas Air Park,37.20305556,-107.86916667
AML,Puerto Armuelles Airport,8.26555556,-82.86555556
AML,Puerto Armuelles Airport,8.2675,-82.86472222
AMM,Amman Airport,31.7225,35.99333333
AMM,Queen Alia International,31.7225,35.99333333
AMM,Queen Alia International,31.72333333,35.99416667
AMN,Gratiot Community,43.32083333,-84.68666667
AMN,Gratiot Community,43.32222222,-84.68805556
AMO,Mao Airport,14.14722222,15.31444444
AMO,Mao Airport,14.14638889,15.31527778
AMP,Ampanihy Airport,-24.69944444,44.73305556
AMP,Ampanihy Airport,-24.69944444,44.73277778
AMQ,Pattimura,-3.71027778,128.08972222
AMS,Schiphol,52.30833333,4.76805556
AMS,Schiphol,52.30861111,4.76388889
AMW,Ames Municipal,41.99416667,-93.61833333
AMW,Ames Municipal,41.99194444,-93.62194444
AMX,Ammaroo Station,-21.74,135.24
AMY,Ambatomainty Airport,-17.68555556,45.62527778
AMY,Ambatomainty Airport,-17.68611111,45.625
ANA,Anaheim-Disneyland HP,33.81666667,-117.93333333
ANB,Anniston/Calhoun County,33.59027778,-85.85583333
ANB,Anniston Metro,33.58805556,-85.85805556
ANB,Anniston Regional,33.58805556,-85.85805556
ANB,Anniston Metro,33.58805556,-85.85805556
ANB,Anniston Regional,33.58805556,-85.85805556
ANC,Anchorage International,61.16916667,-149.98527778
ANC,Ted Stevens Anchorage International,61.17444444,-149.99611111
ANC,Ted Stevens Anchorage International,61.17444444,-149.99638889
ANC,Ted Stevens Anchorage International,61.17416667,-149.99805556
ANC,Ted Stevens Anchorage International,61.17444444,-149.99638889
ANC,Ted Stevens Anchorage International,61.17416667,-149.99805556
AND,Anderson Regional,34.49361111,-82.71
AND,Anderson Regional,34.49444444,-82.70944444
AND,Anderson Regional,34.49472222,-82.70944444
ANE,Avrille,47.49722222,-0.57277778
ANE,Angers Marce,47.56027778,-0.31277778
ANE,Angers Marce,47.56,-0.31277778
ANF,Cerro Moreno International,-23.43944444,-70.44277778
ANF,Cerro Moreno International,-23.44444444,-70.445
ANF,Andres Sabella International,-23.44444444,-70.445
ANF,Cerro Moreno International,-23.44444444,-70.445
ANF,Andres Sabella International,-23.44444444,-70.445
ANF,Andres Sabella International,-23.44527778,-70.44527778
ANG,Brie-Champniers,45.72944444,0.21972222
ANG,Brie-Champniers,45.72944444,0.21833333
ANG,Angouleme Airport,45.72944444,0.21833333
ANG,Angouleme Brie Champniers,45.72944444,0.21833333
ANG,Brie Champniers,45.72944444,0.21833333
ANG,Angouleme Brie Champniers,45.72944444,0.21833333
ANI,Aniak Airport,61.58166667,-159.54305556
ANI,Aniak Airport,61.58138889,-159.54527778
ANK,Etimesgut,39.95166667,32.68805556
ANK,Etimesgut,39.95027778,32.6875
ANK,Etimesgut,39.95194444,32.68611111
ANK,Etimesgut,39.95027778,32.6875
ANK,Etimesgut,39.95194444,32.68611111
ANK,Etimesgut,39.95,32.68777778
ANM,Antsirabato,-15.0,50.32138889
ANM,Antsirabato,-14.99944444,50.32027778
ANN,Annette Island,55.03694444,-131.57055556
ANN,Annette Island,55.0425,-131.57222222
ANN,Annette Island,55.04222222,-131.57083333
ANN,Annette Island,55.0425,-131.57222222
ANN,Annette Island,55.04222222,-131.57083333
ANO,Angoche Airport,-16.17777778,39.93694444
ANO,Angoche Airport,-16.1825,39.945
ANO,Angoche Airport,-16.1825,39.94527778
ANO,Angoche Airport,-16.1825,39.945
ANO,Angoche Airport,-16.1825,39.94527778
ANP,Lee,38.94277778,-76.56888889
ANP,Lee,38.94277778,-76.56833333
ANR,Antwerp-Brussels North,51.19,4.46
ANR,Deurne,51.18944444,4.46027778
ANR,Deurne,51.19,4.46305556
ANS,Andahuaylas Airport,-13.70861111,-73.35111111
ANS,Andahuaylas Airport,-13.70888889,-73.35138889
ANS,Andahuaylas Airport,-13.70888889,-73.35166667
ANS,Andahuaylas Airport,-13.70888889,-73.35138889
ANU,Antigua,17.10833333,-61.76388889
ANU,V C Bird International,17.1375,-61.79
ANU,V C Bird International,17.13666667,-61.79277778
ANU,V C Bird International,17.13611111,-61.79388889
ANU,V C Bird International,17.13666667,-61.79277778
ANU,V C Bird International,17.13611111,-61.79388889
ANV,Anvik Airport,62.64777778,-160.18888889
ANV,Anvik Airport,62.64722222,-160.19
ANX,Andoya,69.29305556,16.14166667
ANX,Andoya,69.2925,16.14416667
ANX,Andoya,69.2975,16.13555556
AOH,Lima Allen County,40.70833333,-84.02666667
AOH,Lima Allen County,40.70833333,-84.02694444
AOH,Lima Allen County,40.70694444,-84.02833333
AOI,Ancona/Falconara,43.6175,13.36416667
AOI,Falconara,43.61638889,13.36222222
AOI,Ancona Falconara,43.61638889,13.36222222
AOI,Falconara,43.61638889,13.36222222
AOI,Ancona Falconara,43.61638889,13.36222222
AOJ,Aomori Airport,40.73472222,140.68972222
AOJ,Aomori Airport,40.73333333,140.68861111
AOK,Karpathos Airport,35.42388889,27.14722222
AOK,Karpathos Airport,35.42083333,27.14555556
AOK,Karpathos Airport,35.42111111,27.14583333
AOK,Karpathos Airport,35.42083333,27.14555556
AOK,Karpathos Airport,35.42111111,27.14583333
AOL,Paso de Los Libres Airport,-29.69,-57.14861111
AOL,Paso de Los Libres Airport,-29.68944444,-57.15194444
AOL,Paso de Los Libres Airport,-29.68944444,-57.15222222
AOO,Altoona-Blair County,40.29722222,-78.32
AOO,Altoona-Blair County,40.29638889,-78.32
AOR,Sultan Abdul Halim,6.19111111,100.40388889
AOR,Sultan Abdul Halim,6.18972222,100.39833333
AOS,Amook Bay Airport,57.45472222,-153.81305556
APA,Arapahoe County,39.57277778,-104.84777778
APA,Centennial,39.57277778,-104.84777778
APA,Centennial,39.57027778,-104.84944444
APA,Centennial,39.57,-104.84944444
APA,Centennial,39.57,-104.84916667
APA,Centennial,39.57,-104.84805556
APB,Apolo Airport,-14.73666667,-68.41305556
APB,Apolo Airport,-14.74027778,-68.41111111
APB,Apolo Airport,-14.74,-68.4075
APB,Apolo Airport,-14.73888889,-68.41111111
APB,Apolo Airport,-14.74027778,-68.41111111
APB,Apolo Airport,-14.73888889,-68.41111111
APB,Apolo Airport,-14.73888889,-68.41138889
APC,Napa County,38.21222222,-122.28
APC,Napa County,38.21305556,-122.28055556
APC,Napa County,38.21361111,-122.28027778
APC,Napa County,38.21305556,-122.28055556
APE,San Juan Aposento Airport,-15.35,-75.16666667
APF,Naples Municipal,26.15277778,-81.77527778
APF,Naples Municipal,26.15222222,-81.77583333
APF,Naples Municipal,26.1525,-81.77555556
APF,Naples Municipal,26.15222222,-81.77583333
APF,Naples Municipal,26.1525,-81.77555556
APG,Phillips AAF,39.46611111,-76.16972222
APG,Phillips AAF,39.46611111,-76.16888889
APG,Phillips AAF,39.46555556,-76.16833333
APK,Apataki Airport,-15.56666667,-146.41666667
APK,Apataki Airport,-15.57527778,-146.41305556
APL,Nampula Airport,-15.10166667,39.28722222
APL,Nampula Airport,-15.10555556,39.28166667
APN,Phelps/Collins,45.08166667,-83.55583333
APN,Alpena County Regional,45.07805556,-83.56027778
APO,Apartado Airport,7.03333333,-77.2
APR,April River Airport,-4.67361111,142.53777778
APR,April River Airport,-4.67638889,142.54
APT,Marion County Brown Field,35.06055556,-85.58527778
APV,Calf Apple Valley,34.52638889,-117.21277778
APV,Apple Valley Airport,34.52638889,-117.21277778
APV,Apple Valley Airport,34.57527778,-117.18611111
APW,Faleolo,-13.83333333,-172.0
APW,Faleolo International,-13.82833333,-172.01194444
APW,Faleolo International,-13.83,-172.00833333
AQI,Qaisumah Airport,28.33527778,46.125
AQI,Hafr Al Batin,28.33527778,46.125
AQI,Al Qaisumah,28.33527778,46.125
AQI,Hafr Al Batin,28.33527778,46.125
AQI,Qaisumah Airport,28.33527778,46.125
AQI,Hafr Al Batin,28.33527778,46.125
AQI,Hafr Al Batin,28.33611111,46.12694444
AQI,Al Qaisumah International,28.33611111,46.12694444
AQJ,King Hussein International,29.6125,35.01944444
AQJ,Aqaba King Hussein International,29.61111111,35.01777778
AQJ,King Hussein International,29.61111111,35.01777778
AQJ,Aqaba King Hussein International,29.61111111,35.01777778
AQJ,King Hussein International,29.61111111,35.01777778
AQP,Rodriguez Ballon International,-16.33777778,-71.555
AQP,Rodriguez Ballon International,-16.34111111,-71.58305556
AQP,Rodriguez Ballon International,-16.34055556,-71.57083333
AQP,Rodriguez Ballon International,-16.34111111,-71.58305556
AQP,Rodriguez Ballon International,-16.34055556,-71.57083333
AQS,Saqani Airport,-16.75,179.35
AQY,Girdwood Airport,60.96666667,-149.12361111
AQY,Girdwood Airport,60.96611111,-149.12583333
AQY,Girdwood Airport,60.96888889,-149.11944444
AQY,Girdwood Airport,60.96611111,-149.12583333
AQY,Girdwood Airport,60.96888889,-149.11944444
AR1,Russellville Regional,35.26472222,-93.09388889
AR1,Russellville Regional,35.25916667,-93.09333333
AR1,Russellville Regional,35.25916667,-93.0925
AR2,Dennis F Cantrell Field,35.08083333,-92.425
AR2,Dennis F Cantrell Field,35.08111111,-92.42444444
AR2,Dennis F Cantrell Field,35.08083333,-92.425
AR2,Dennis F Cantrell Field,35.08111111,-92.42444444
ARA,Acadiana Reg,30.03777778,-91.88388889
ARA,Acadiana Regional,30.0375,-91.88388889
ARA,Acadiana Regional,30.03777778,-91.88388889
ARB,Ann Arbor Municipal,42.22277778,-83.74444444
ARB,Ann Arbor Municipal,42.22305556,-83.74555556
ARB,Ann Arbor Municipal,42.22305556,-83.74583333
ARC,Wien Arctic Village,68.1375,-145.52444444
ARC,Arctic Village Airport,68.11472222,-145.57944444
ARD,Arcadia Municipal,-8.25,124.75
ARE,Arecibo Airport,18.45,-66.67583333
ARE,Antonio/Nery/Juarbe Pol,18.45027778,-66.67583333
ARE,Antonio/Nery/Juarbe Pol,18.45,-66.67527778
ARE,Antonio/Nery/Juarbe Pol,18.45083333,-66.67555556
ARE,Antonio/Nery/Juarbe Pol,18.45,-66.67527778
ARE,Antonio/Nery/Juarbe Pol,18.45083333,-66.67555556
ARG,Walnut Ridge Regional,36.125,-90.92638889
ARG,Walnut Ridge Regional,36.12472222,-90.925
ARH,Arkhangelsk Airport,64.56666667,40.53333333
ARH,Talagi,64.56666667,40.53333333
ARH,Talagi,64.60027778,40.71666667
ARH,Arkhangelsk Airport,64.60027778,40.71666667
ARH,Talagi,64.60027778,40.71666667
ARH,Talagi,64.60027778,40.73333333
ARI,Chacalluta,-18.33305556,-70.33805556
ARI,Chacalluta,-18.34861111,-70.33861111
ARI,Chacalluta,-18.35111111,-70.33972222
ARK,Arusha Airport,-3.36416667,36.62472222
ARK,Arusha Airport,-3.36666667,36.62555556
ARK,Arusha Airport,-3.36666667,36.62611111
ARM,Armidale Airport,-30.52833333,151.62333333
ARM,Armidale Airport,-30.52805556,151.61722222
ARM,Armidale Airport,-30.52888889,151.61694444
ARN,Arlanda,59.66194444,17.93388889
ARN,Arlanda,59.65194444,17.91861111
ARN,Arlanda,59.65027778,17.94361111
ARP,Aragip Airport,-9.87055556,149.48361111
ARP,Aragip Airport,-9.87083333,149.48416667
ARP,Aragip Airport,-9.87333333,149.48305556
ARQ,Troncal,7.02111111,-71.38888889
ARQ,Arauquita Airport,7.02111111,-71.38888889
ARQ,Troncal,7.02111111,-71.38888889
ARQ,Arauquita Airport,7.02111111,-71.38888889
ARQ,El Troncal,7.02111111,-71.38888889
ARS,Aragarcas Airport,-15.9,-52.23333333
ARS,Aragarcas Airport,-15.89944444,-52.24111111
ART,Watertown International,43.99083333,-76.02138889
ART,Watertown International,43.99194444,-76.02055556
ART,Watertown International,43.99194444,-76.01944444
ART,Watertown International,43.99194444,-76.02055556
ART,Watertown International,43.99194444,-76.01944444
ARU,Aracatuba Airport,-21.14361111,-50.42611111
ARU,Aracatuba Airport,-21.14138889,-50.42472222
ARU,Aracatuba Airport,-21.14138889,-50.42444444
ARU,Aracatuba Airport,-21.14138889,-50.42472222
ARU,Aracatuba Airport,-21.14138889,-50.42444444
ARV,Lakeland/Noble F. Lee Memorial Field,45.92805556,-89.73083333
ARW,Arad Airport,46.18333333,21.26666667
ARW,Arad Airport,46.17666667,21.26194444
ARW,Arad International,46.17666667,21.26194444
ARW,Arad Airport,46.17666667,21.26194444
ARW,Arad International,46.17666667,21.26194444
ARX,Asbury Park/Monmouth County,40.18333333,-74.11666667
ARY,Ararat Airport,-37.31194444,142.99055556
ARY,Ararat Airport,-37.30944444,142.98861111
ARZ,N'zeto North,-7.2225,12.86861111
ARZ,N'zeto Airport,-7.25944444,12.86277778
ARZ,N'zeto Airport,-7.25888889,12.8625
ASA,Assab International,13.07,42.63833333
ASA,Assab International,13.07333333,42.63694444
ASA,Assab International,13.07166667,42.645
ASB,Ashkhabad Airport,37.98166667,58.36083333
ASB,Ashgabat Airport,37.98166667,58.36083333
ASB,Ashgabat Airport,37.98694444,58.36111111
ASC,Ascension Airport,-15.91666667,-63.15
ASD,Andros Town Airport,24.69777778,-77.79611111
ASD,Fresh Creek,24.69805556,-77.79555556
ASD,Andros Town International,24.69805556,-77.79555556
ASE,Aspen Pitkin County Sardy Field,39.22416667,-106.86888889
ASE,Aspen Pitkin County Sardy Field,39.22305556,-106.86888889
ASE,Aspen Pitkin County Sardy Field,39.22194444,-106.86833333
ASE,Aspen Pitkin County Sardy Field,39.22305556,-106.86888889
ASE,Aspen Pitkin County Sardy Field,39.22194444,-106.86833333
ASG,Ashburton Airport,-43.905,171.79666667
ASG,Ashburton Airport,-43.90277778,171.79972222
ASH,Nashua Airport,42.77888889,-71.50944444
ASH,Boire Field,42.77888889,-71.50944444
ASH,Boire Field,42.78166667,-71.51472222
ASH,Boire Field,42.7825,-71.51416667
