id,code,dispName,lat,long
14485,RDB,Red Dog Airport,68.03222222,-162.89916667
14487,RDD,Redding Regional,40.50972222,-122.295
14488,RDG,Reading Regional/Carl A Spaatz Field,40.37861111,-75.96527778
14489,RDM,Roberts Field,44.25416667,-121.15055556
14490,RDR,Grand Forks AFB,47.96138889,-97.40083333
14492,RDU,Raleigh-Durham International,35.87583333,-78.78555556
14493,RDV,Red Devil Airport,61.78805556,-157.35027778
14495,REB,Redlands Municipal,34.08527778,-117.14638889
14497,RED,Mifflin County,40.6775,-77.62694444
14498,REE,Reese AFB,33.59638889,-102.04194444
14500,REH,Rehoboth Aircrafters,38.71944444,-75.12666667
14512,RFD,Chicago/Rockford International,42.19527778,-89.09722222
14520,RHI,Rhinelander/Oneida County,45.63083333,-89.46666667
14524,RIC,Richmond International,37.51722222,-77.32416667
14525,RID,Richmond Municipal,39.75611111,-84.84277778
14526,RIE,Rice Lake Airport,45.47916667,-91.72277778
14527,RIF,Richfield Municipal,38.73416667,-112.10166667
14530,RIL,Rifle Garfield County,39.52666667,-107.72805556
14532,RIR,Flabob,33.98888889,-117.41
14533,RIV,March ARB,33.88083333,-117.25944444
14534,RIW,Central Wyoming Regional,43.06555556,-108.46055556
14539,RKD,Knox County Regional,44.06027778,-69.09972222
14541,RKP,Aransas County,28.08611111,-97.04361111
14542,RKR,Robert S Kerr,35.02166667,-94.62138889
14543,RKS,Southwest Wyoming Regional,41.59416667,-109.06527778
14546,RKW,Rockwood Municipal,35.92222222,-84.68972222
14547,RLA,Rolla Downtown,37.93555556,-91.81361111
14548,RLD,Richland Airport,46.30555556,-119.30416667
14551,RLU,Bornite Upper,67.10166667,-156.92916667
14553,RME,Griffiss International,43.23388889,-75.40694444
14554,RMG,Richard B Russell Regional J H Towers Field,34.35083333,-85.15861111
14557,RMN,Stafford Regional,38.39916667,-77.45666667
14559,RMP,Rampart Airport,65.50777778,-150.14083333
14564,RNC,Warren County Memorial,35.69861111,-85.84388889
14565,RND,Randolph AFB,29.52888889,-98.27805556
14567,RNG,Rangely Airport,40.09388889,-108.76305556
14570,RNO,Reno/Tahoe International,39.49916667,-119.76805556
14572,RNT,Renton Municipal,47.49305556,-122.21583333
14574,ROA,Roanoke Blacksburg Regional,37.32583333,-79.97861111
14576,ROC,Frederick Douglass Grtr Rochester International,43.11916667,-77.67194444
14577,ROG,Rogers Executive Carter Field,36.3725,-94.10694444
14579,ROL,Roosevelt Municipal,40.27833333,-110.05138889
14582,ROP,Benjamin Taisacan Manglona International,14.17444444,145.24111111
14588,ROW,Roswell Air Center,33.3,-104.52944444
14589,ROX,Roseau Municipal/Rudy Billberg Field,48.85638889,-95.69694444
14592,RPX,Roundup Airport,46.475,-108.54333333
14593,RQA,Lone Pine Death Valley,36.58861111,-118.04944444
14594,RQB,Big Southern Butte,43.4325,-113.05555556
14595,RQC,Wheatland County at Harlowton,46.44861111,-109.85277778
14596,RQD,William Robert Johnston Municipal,36.75861111,-120.37138889
14597,RQE,Prosser Airport,46.21333333,-119.79555556
14598,RQF,Lincolnton-Lincoln County Regional,35.48305556,-81.16138889
14599,RQG,Covington Municipal,35.58333333,-89.58722222
14600,RQH,Pennridge,40.38916667,-75.29055556
14601,RQI,Nixon Fork Mine Airport,62.23388889,-154.73472222
14603,RQK,China Lake Naws,35.68555556,-117.69472222
14604,RQL,Lowell Airport,41.23027778,-87.50777778
14605,RQM,Sterling Airport,42.42583333,-71.79277778
14606,RQN,Illinois Valley,42.10361111,-123.6825
14607,RQO,Seneca AAF,42.71527778,-76.88222222
14608,RQP,Lea County-Zip Franklin Memorial,32.95388889,-103.40888889
14609,RQQ,Watts/Woodland,38.67388889,-121.87194444
14610,RQR,Harbor Springs Airport,45.42555556,-84.91333333
14612,RQT,Lubbock Executive Airpark,33.48388889,-101.81305556
14613,RQU,Wasco-Kern County,35.61972222,-119.35361111
14614,RQV,South Valley Regional,40.61944444,-111.99277778
14615,RQW,Parowan Airport,37.85972222,-112.81583333
14616,RQX,Kit Carson County,39.2425,-102.28527778
14617,RQY,Comanche County-City,31.92027778,-98.59916667
14618,RQZ,Hurlburt Field,30.42888889,-86.68888889
14623,RRT,Warroad International Memorial,48.94138889,-95.34833333
14627,RSH,Russian Mission Airport,61.775,-161.31944444
14628,RSJ,Rosario Seaplane Base,48.63333333,-122.85
14629,RSL,Russell Municipal,38.87138889,-98.81166667
14630,RSN,Ruston Regional,32.51333333,-92.58833333
14631,RSP,Raspberry Straits,58.03333333,-153.0
14633,RST,Rochester International,43.91,-92.49666667
14635,RSW,Southwest Florida International,26.53611111,-81.75527778
14638,RTE,Marguerite Bay Airport,55.7,-131.63333333
14640,RTN,Raton Municipal/Crews Field,36.74027778,-104.50611111
14641,RTO,Morrow Field,34.05638889,-117.365
14646,RUI,Sierra Blanca Regional,33.46388889,-105.53111111
14648,RUT,Rutland - Southern Vermont Regional,43.52972222,-72.94972222
14653,RVS,Tulsa Riverside,36.03944444,-95.98472222
14655,RWB,Rowan Bay Airport,56.65,-134.28333333
14656,RWI,Rocky Mount-Wilson Regional,35.85638889,-77.89194444
14657,RWL,Rawlins Municipal/Harvey Field,41.80583333,-107.20027778
14658,RXB,Rodman Bay Airport,57.46666667,-135.4
14660,RYE,Weld County Municipal,40.42638889,-104.63
14668,1NC,Halifax Northampton Regional,36.43944444,-77.70944444
14669,S27,Kalispell City,48.17861111,-114.30361111
14670,SAA,Shively Field,41.44361111,-106.8275
14672,SAC,Sacramento Executive,38.51277778,-121.49333333
14673,SAD,Safford Regional1lt Duane Spalsbury Field,32.85333333,-109.635
14674,SAF,Santa Fe Regional,35.61666667,-106.08916667
14675,SAG,Sagwon Airport,69.36638889,-148.70444444
14679,SAN,San Diego International,32.73361111,-117.18972222
14683,SAT,San Antonio International,29.53416667,-98.46944444
14685,SAV,Savannah/Hilton Head International,32.12861111,-81.2
14689,SBA,Santa Barbara Municipal,34.42583333,-119.84111111
14691,SBD,San Bernardino International,34.09527778,-117.235
14695,SBM,Sheboygan County Memorial International,43.76972222,-87.85166667
14696,SBN,South Bend International,41.70833333,-86.31722222
14697,SBO,Salina-Gunnison,39.02916667,-111.83833333
14698,SBP,San Luis Obispo County Regional,35.23694444,-120.64027778
14699,SBS,Steamboat Springs/Bob Adams Field,40.51638889,-106.86638889
14700,SBT,Tri-City,34.0675,-117.27472222
14702,SBV,William M Tuck,36.70861111,-78.84861111
14704,SBY,Salisbury-Ocean City/Wicomico Regional,38.34194444,-75.50944444
14706,SC1,Beaufort MCAS,32.48055556,-80.71916667
14707,SC2,Fairfield County,34.31583333,-81.10861111
14708,SC3,Conway-Horry County,33.82861111,-79.12222222
14709,SCC,Deadhorse Airport,70.19472222,-148.46527778
14711,SCE,State College Regional,40.85,-77.8475
14712,SCF,Scottsdale,33.62277778,-111.91055556
14713,SCH,Schenectady County,42.84861111,-73.93277778
14715,SCJ,Smith Cove Airport,55.45472222,-132.35194444
14716,SCK,Stockton Metro,37.89472222,-121.24
14718,SCM,Scammon Bay Airport,61.84444444,-165.57361111
14726,SD1,Onida Municipal,44.70055556,-100.10138889
14730,SDF,Louisville Muhammad Ali International,38.17416667,-85.73638889
14736,SDM,Brown Field Municipal,32.57194444,-116.98
14738,SDP,Sand Point,55.31361111,-160.52138889
14744,SDX,Sedona Airport,34.84861111,-111.78833333
14745,SDY,Sidney Richland Regional,47.71138889,-104.19194444
14747,SEA,Seattle/Tacoma International,47.45,-122.31166667
14749,SEE,Gillespie Field,32.82611111,-116.9725
14750,SEF,Sebring Regional,27.45861111,-81.34305556
14751,SEG,Penn Valley,40.82111111,-76.86416667
14753,SEM,Craig Field,32.34388889,-86.98777778
14756,SER,Freeman Municipal,38.92416667,-85.90972222
14757,SES,Selfield,32.45,-86.95
14761,SFB,Orlando Sanford International,28.77638889,-81.23444444
14764,SFF,Felts Field,47.68305556,-117.3225
14769,SFM,Sanford Seacoast Regional,43.39388889,-70.70805556
14771,SFO,San Francisco International,37.61888889,-122.37555556
14778,SFZ,North Central State,41.92083333,-71.49138889
14783,SGF,Springfield-Branson National,37.24555556,-93.38861111
14785,SGH,Springfield-Beckley Municipal,39.83888889,-83.84472222
14792,SGR,Sugar Land Regional,29.62222222,-95.65666667
14793,SGT,Stuttgart Municipal Carl Humphrey Field,34.59944444,-91.575
14794,SGU,St George Regional,37.03638889,-113.51027778
14795,SGW,Saginaw,56.88333333,-134.15
14797,SGY,Skagway Airport,59.46027778,-135.31694444
14802,SHD,Shenandoah Valley Regional,38.26388889,-78.89638889
14804,SHG,Shungnak Airport,66.88805556,-157.1625
14805,SHH,Shishmaref Airport,66.24944444,-166.08944444
14810,SHN,Sanderson Field,47.23361111,-123.1475
14812,SHR,Sheridan County,44.77166667,-106.98444444
14814,SHV,Shreveport Regional,32.44694444,-93.82861111
14816,SHX,Shageluk Airport,62.69222222,-159.56916667
14819,SIG,Isla Grande,18.45888889,-66.10277778
14822,SIK,Sikeston Memorial Municipal,36.89888889,-89.56166667
14828,SIT,Sitka Rocky Gutierrez,57.04694444,-135.36111111
14830,SIY,Siskiyou County,41.78138889,-122.46805556
14831,SJC,Norman Y. Mineta San Jose International,37.36305556,-121.92861111
14833,SJF,St. John Airport,18.33333333,-64.75
14837,SJN,St. Johns Industrial Air Park,34.51861111,-109.37888889
14842,SJT,San Angelo Regional/Mathis Field,31.35777778,-100.49638889
14843,SJU,Luis Munoz Marin International,18.43944444,-66.00222222
14848,SKA,Fairchild AFB,47.615,-117.65583333
14853,SKF,Kelly Field,29.38416667,-98.58111111
14855,SKJ,Sitkinak CGS,56.53277778,-154.11388889
14856,SKK,Shaktoolik Airport,64.37111111,-161.22388889
14863,SKW,Skwentna Airport,61.96611111,-151.19527778
14865,SKY,Griffing Sandusky,41.43333333,-82.65222222
14868,SLB,Storm Lake Municipal,42.59722222,-95.24055556
14869,SLC,Salt Lake City International,40.78833333,-111.97777778
14871,SLE,McNary Field,44.91194444,-123.00333333
14874,SLJ,Stellar Airpark,33.29888889,-111.91583333
14875,SLK,Adirondack Regional,44.38055556,-74.21277778
14877,SLN,Salina Regional,38.78972222,-97.65444444
14878,SLO,Salem/Leckrone,38.64277778,-88.96416667
14880,SLQ,Sleetmute Airport,61.70055556,-157.16583333
14881,SLR,Sulphur Springs Municipal,33.15972222,-95.62111111
14883,SLT,Salida Airport Harriett Alexander Field,38.53833333,-106.04861111
14892,SME,Lake Cumberland Regional,37.05361111,-84.61555556
14893,SMF,Sacramento International,38.69555556,-121.59083333
14895,SMK,St. Michael Airport,63.49,-162.11027778
14897,SMN,Lemhi County,45.12333333,-113.88138889
14898,SMO,Santa Monica Municipal,34.01583333,-118.45138889
14899,NJ3,Somerset,40.62611111,-74.67
14902,SMT,Stone Mountain Airport,33.81111111,-84.11944444
14903,SMU,Sheep Mountain Airport,61.81138889,-147.50916667
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,34.90361111,-120.45888889
14908,SNA,John Wayne Airport-Orange County,33.67611111,-117.86777778
14915,SNK,Winston Field,32.69333333,-100.95055556
14916,SNL,Shawnee Regional,35.35722222,-96.94277778
14919,SNP,St. Paul Island,57.16638889,-170.2225
14922,SNS,Salinas Municipal,36.66166667,-121.60444444
14927,SNY,Sidney Municipal/Lloyd W. Carr Field,41.09972222,-102.985
14934,SOL,Solomon State Field,64.56055556,-164.44222222
14938,SOP,Moore County,35.2375,-79.38916667
14942,SOV,Seldovia Airport,59.44388889,-151.705
14943,SOW,Show Low Regional,34.26833333,-109.99722222
14944,SPA,Spartanburg Downtown Memorial Simpson Field,34.91638889,-81.95583333
14945,SPB,Charlotte Amalie Harbor Seaplane Base,18.33861111,-64.94083333
14949,SPF,Black Hills Clyde Ice Field,44.48111111,-103.78611111
14950,SPG,Albert Whitted,27.765,-82.62694444
14952,SPI,Abraham Lincoln Capital,39.84416667,-89.67833333
14955,SPN,Francisco C. Ada Saipan International,15.12027778,145.73
14958,SPQ,Catalina Air-Sea Terminal Heliport,33.74861111,-118.275
14960,SPS,Sheppard AFB/Wichita Falls Municipal,33.98888889,-98.49194444
14962,SPW,Spencer Municipal,43.16555556,-95.20277778
14964,SPZ,Springdale Municipal,36.17638889,-94.11916667
14965,SQA,Santa Ynez Kunkle Field,34.60694444,-120.07555556
14966,SQI,Whiteside County-Jos H. Bittorf Field,41.74027778,-89.68083333
14967,SQL,San Carlos Airport,37.51194444,-122.24944444
14972,SQV,Sequim Valley,48.09805556,-123.18805556
14975,SRC,Searcy Regional,35.21055556,-91.7375
14977,SRF,Hamilton AFB,38.06833333,-122.50194444
14986,SRQ,Sarasota/Bradenton International,27.39555556,-82.55444444
14987,SRV,Stony River Airport,61.78972222,-156.58861111
14988,SRW,Mid Carolina Regional,35.64583333,-80.52027778
14992,SSB,Christiansted Harbor Seaplane Base,17.74916667,-64.70527778
14993,SSC,Shaw AFB,33.97277778,-80.47027778
14996,SSI,St Simons Island,31.15194444,-81.39111111
14999,SSM,Sault Ste. Marie Metropolitan Area,46.48055556,-84.36805556
15003,SSW,Stuart Island Airpark,48.67277778,-123.17583333
15008,STC,St. Cloud Regional,45.54611111,-94.05861111
15010,STE,Stevens Point Municipal,44.545,-89.53027778
15011,STF,George M. Bryan,33.43305556,-88.84861111
15012,STG,St. George Island Airport,56.60083333,-169.56416667
15014,STJ,Rosecrans Memorial,39.76333333,-94.90694444
15015,STK,Sterling Municipal,40.61416667,-103.26416667
15016,STL,St Louis Lambert International,38.74861111,-90.37
15020,STP,St. Paul Downtown Holman Field,44.93472222,-93.06027778
15021,STQ,St. Marys Municipal,41.4125,-78.5025
15023,STS,Charles M. Schulz - Sonoma County,38.50972222,-122.81305556
15024,STT,Cyril E King,18.33722222,-64.97333333
15027,STX,Henry E. Rohlsen,17.70166667,-64.80194444
15030,SUA,Witham Field,27.18166667,-80.22138889
15032,SUC,Schloredt,44.39027778,-104.39833333
15033,SUE,Door County Cherryland,44.84361111,-87.42166667
15040,SUM,Sumter Airport,33.995,-80.36138889
15041,SUN,Friedman Memorial,43.50388889,-114.29555556
15042,SUO,Sunriver Airport,43.87638889,-121.45305556
15043,SUS,Spirit of St. Louis,38.66277778,-90.65333333
15045,SUU,Travis AFB,38.26444444,-121.92416667
15047,SUW,Richard I Bong,46.68972222,-92.09472222
15048,SUX,Sioux Gateway Brig Gen Bud Day Field,42.40138889,-96.38444444
15049,SVA,Savoonga Airport,63.68638889,-170.49305556
15051,SVC,Grant County,32.63666667,-108.15638889
15054,SVH,Statesville Regional,35.765,-80.95388889
15057,SVN,Hunter AAF,32.01,-81.14611111
15061,SVS,Stevens Village Airport,66.01694444,-149.05444444
15063,SVW,Sparrevohn LRRS,61.09722222,-155.57472222
15069,SWD,Seward Airport,60.13,-149.41666667
15070,SWF,New York Stewart International,41.50416667,-74.10472222
15074,SWO,Stillwater Regional,36.15861111,-97.08666667
15078,SWW,Avenger Field,32.46388889,-100.46777778
15085,SXP,Nunam Iqua,62.52055556,-164.84777778
15086,SXQ,Soldotna Airport,60.47527778,-151.03972222
15089,SXY,Sidney Municipal,42.3025,-75.41583333
15090,SYA,Eareckson AS,52.71222222,174.11361111
15091,SYB,Seal Bay Airport,58.38333333,-152.23333333
15093,SYI,Bomar Field-Shelbyville Municipal,35.55944444,-86.4425
15094,SYN,Stanton Airfield,44.47555556,-93.01638889
15096,SYR,Syracuse Hancock International,43.11111111,-76.10638889
15108,SZL,Whiteman AFB,38.73027778,-93.54777778
15110,SZP,Santa Paula Airport,34.34694444,-119.06166667
15117,TAD,Las Animas County,37.25972222,-104.33916667
15124,TAL,Ralph M Calhoun Memorial,65.17444444,-152.10805556
15132,TAV,Tau Airport,-14.22916667,-169.51111111
15138,TBN,Waynesville-St. Robert Regional Forney Field,37.74166667,-92.14083333
15141,TBR,Statesboro-Bulloch County,32.48277778,-81.73694444
15148,TCC,Tucumcari Municipal,35.18444444,-103.59972222
15153,TCL,Tuscaloosa National,33.22444444,-87.60444444
15154,TCM,McChord Field,47.13777778,-122.47638889
15159,TCS,Truth Or Consequences Municipal,33.23527778,-107.27
15160,TCT,Takotna Airport,62.99305556,-156.02972222
15163,TDF,Raleigh Regional at Person County,36.28472222,-78.98472222
15164,TDW,Tradewind,35.17,-101.82583333
15165,TDZ,Metcalf Field,41.65,-83.53333333
15167,TEB,Teterboro Airport,40.85416667,-74.05916667
15170,TEH,Tetlin Airport,63.12472222,-142.51861111
15171,TEK,Tatitlek Airport,60.8725,-146.69111111
15177,TEX,Telluride Regional,37.95388889,-107.90888889
15185,TGE,Sharpe Field,32.49194444,-85.77555556
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38,-86.24666667
15200,THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.21305556
15203,THV,York Airport,39.91694444,-76.87305556
15211,TIK,Tinker AFB,35.40916667,-97.38222222
15215,TIQ,Francisco Manglona Borja Tinian International,14.99916667,145.61944444
15220,TIW,Tacoma Narrows,47.26805556,-122.57805556
15221,TIX,Space Coast Regional,28.51472222,-80.79916667
15228,TKA,Talkeetna Airport,62.32138889,-150.09277778
15231,TKE,Tenakee Airport,57.71666667,-135.2
15232,TKF,Truckee Tahoe,39.31805556,-120.1375
15235,TKI,Tokeen Airport,55.9375,-133.325
15236,TKJ,Tok Junction,63.32944444,-142.95361111
15238,TKL,Taku Seaplane Base,58.49,-133.94166667
15245,TLA,Teller Airport,65.24027778,-166.33944444
15248,TLF,Telida Airport,63.37888889,-153.28416667
15249,TLH,Tallahassee International,30.39666667,-84.35083333
15250,TLJ,Tatalina LRRS,62.895,-155.97805556
15255,TLR,Mefford Field,36.15666667,-119.32666667
15257,TLT,Tuluksak Airport,61.08777778,-160.92333333
15259,TMA,Henry Tift Myers,31.42944444,-83.48916667
15260,TMB,Miami Executive,25.64777778,-80.43361111
15270,TN1,Lebanon Municipal,36.19027778,-86.31555556
15271,TN2,Upper Cumberland Regional,36.05666667,-85.53
15272,TN3,Ellington,35.50694444,-86.80388889
15273,TN4,Abernathy Field,35.15416667,-87.05694444
15274,TN5,Franklin Wilkins,35.65138889,-88.37888889
15275,TN6,Dyersburg Regional,35.99638889,-89.4075
15276,TN7,Winchester Municipal,35.1775,-86.06611111
15278,TNC,Tin City LRRS,65.56416667,-167.9225
15282,TNK,Tununak Airport,60.56944444,-165.24638889
15284,TNP,Twentynine Palms Airport,34.13166667,-115.94583333
15286,TNT,Dade-Collier Training and Transition,25.86166667,-80.89694444
15287,TNU,Newton Municipal Earl Johnson Field,41.67444444,-93.02166667
15289,TOA,Zamperini Field,33.80333333,-118.33972222
15293,TOG,Togiak Airport,59.05361111,-160.39666667
15295,TOL,Eugene F Kranz Toledo Express,41.59083333,-83.80083333
15297,TOP,Philip Billard Municipal,39.06861111,-95.6225
15299,TOR,Torrington Municipal,42.06444444,-104.15277778
15304,TPA,Tampa International,27.97555556,-82.53333333
15305,TPB,Allen Air Park,39.025,-95.75805556
15307,TPF,Peter O'Knight,27.91555556,-82.44944444
15308,TPH,Tonopah Airport,38.05972222,-117.08666667
15310,TPL,Draughon-Miller Central Texas Regional,31.15194444,-97.40777778
15322,TRH,Trona Airport,35.81277778,-117.32694444
15323,TRI,Tri Cities,36.47527778,-82.4075
15325,TRM,Jacqueline Cochran Regional,33.61805556,-116.15638889
15339,TSG,Tanacross Airport,63.37416667,-143.32888889
15342,TSM,Taos Regional,36.45361111,-105.68083333
15344,TSP,Tehachapi Municipal,35.135,-118.43916667
15346,TSS,East 34th Street Heliport,40.7425,-73.97222222
15351,TTD,Portland Troutdale,45.54944444,-122.40138889
15356,TTN,Trenton Mercer,40.27666667,-74.81333333
15367,TUH,Arnold AFB,35.3925,-86.08583333
15370,TUL,Tulsa International,36.19833333,-95.88944444
15374,TUP,Tupelo Regional,34.26888889,-88.77
15376,TUS,Tucson International,32.125,-110.94972222
15380,TVC,Cherry Capital,44.74166667,-85.58194444
15381,TVF,Thief River Falls Regional,48.06555556,-96.185
15382,TVI,Thomasville Regional,30.90277778,-83.88027778
15383,TVL,Lake Tahoe Airport,38.89388889,-119.99527778
15385,TWA,Twin Hills Airport,59.07444444,-160.275
15387,TWD,Jefferson County International,48.05388889,-122.81055556
15388,TWE,Taylor Airport,65.67916667,-164.79888889
15389,TWF,Joslin Field - Magic Valley Regional,42.48083333,-114.48555556
15390,TWH,Two Harbors Airport,33.425,-118.50833333
15393,TX1,Mesquite Metro,32.74694444,-96.53055556
15394,TX2,Denver City Airport,32.97472222,-102.845
15395,TX3,Cameron County,26.16638889,-97.34666667
15396,TX4,Bruce Field,31.67444444,-99.97694444
15397,TX5,Cleburne Regional,32.35361111,-97.43388889
15398,TX6,Horseshoe Bay Resort,30.52694444,-98.35888889
15399,TX7,Post Garza County Municipal,33.20333333,-101.33833333
15401,TXK,Texarkana Regional-Webb Field,33.45638889,-93.98916667
15406,TYE,Tyonek Airport,61.07666667,-151.13805556
15411,TYR,Tyler Pounds Regional,32.35388889,-95.40277778
15412,TYS,McGhee Tyson,35.81111111,-83.99416667
15413,TYZ,Taylor Airport,34.45277778,-110.115
15422,UAM,Andersen AFB,13.58388889,144.93
15427,UBF,Chatham Municipal,41.68833333,-69.98972222
15430,UBS,Columbus-Lowndes County,33.46527778,-88.38083333
15431,UCA,Oneida County,43.14138889,-75.38027778
15433,UCY,Everett-Stewart Regional,36.37972222,-88.98583333
15434,UDD,Bermuda Dunes Airport,33.74833333,-116.27472222
15435,UDG,Darlington County,34.4475,-79.88638889
15440,UES,Waukesha County,43.04111111,-88.23694444
15443,UGA,Ugashik Airport,57.50638889,-157.39166667
15444,UGB,Ugashik Bay,57.42527778,-157.74
15446,UGI,Uganik Airport,57.75,-153.31666667
15447,UGN,Waukegan National,42.42138889,-87.86694444
15448,UGS,Ugashik Airport,57.52333333,-157.39611111
15454,UIN,Quincy Regional-Baldwin Field,39.94305556,-91.19444444
15458,UKI,Ukiah Municipal,39.12583333,-123.20083333
15462,ULM,New Ulm Municipal,44.31833333,-94.50166667
15465,ULS,Ulysses Airport,37.60388889,-101.37361111
15467,UMB,North Shore,53.37666667,-167.8875
15470,UMM,Summit Airport,63.33111111,-149.12888889
15472,UMT,Umiat Airport,69.37111111,-152.135
15478,UNK,Unalakleet Airport,63.88333333,-160.79666667
15479,UNS,Umnak Airport,53.22388889,-168.43222222
15481,UOX,University-Oxford,34.38444444,-89.53666667
15484,UPP,Upolu,20.26527778,-155.86
15485,UQE,The Queens,58.87194444,-158.47166667
15494,USI,Usi Belli Coal Mine,63.86666667,-148.78333333
15497,UST,Northeast Florida Regional,29.95916667,-81.33972222
15498,UT1,Heber Valley,40.48194444,-111.42888889
15502,UTM,Tunica Municipal,34.685,-90.34777778
15504,UTO,Indian Mountain LRRS,65.99277778,-153.70361111
15508,UUK,North Kuparuk,70.36222222,-149.02833333
15511,UVA,Garner Field,29.21138889,-99.74361111
15515,UXA,Lik Camp Airport,68.16666667,-163.2
15517,UXC,Hawley Municipal,46.88388889,-96.35055556
15518,UXD,Chowchilla Airport,37.11333333,-120.24694444
15519,UXE,Faulkton Municipal,45.03055556,-99.11277778
15520,UXF,Stanford Field,43.95027778,-111.68472222
15521,UXG,Dutch John Airport,40.91777778,-109.39055556
15523,UXI,Calder Bay Airport,56.17166667,-133.49305556
15524,UXJ,Central Kentucky Regional,37.63166667,-84.3325
15525,UXK,Petaluma Municipal,38.25777778,-122.60527778
15526,UXL,Chariot Airport,68.09722222,-165.76388889
15527,UXM,47-Mile Mine Airport,61.04444444,-158.14527778
15528,UXN,Big Sandy Regional,37.75083333,-82.63666667
15529,UXO,Fitchburg Municipal,42.55388889,-71.75916667
15530,UXP,Stennis International,30.36777778,-89.45472222
15532,UXR,Monument Valley Airport,37.01666667,-110.20055556
15533,UXS,Cimarron Municipal,37.83277778,-100.34805556
15534,LPR,Lorain County Regional,41.34416667,-82.17777778
15535,UXU,Cheboygan County,45.65361111,-84.51916667
15536,UXV,Enterprise Municipal,45.42472222,-117.26472222
15537,UXW,Putnam County,36.19333333,-85.48694444
15538,UXX,Hot Springs Airport,47.6125,-114.61333333
15539,UXY,Circle Town County,47.41833333,-105.56083333
15540,UXZ,Garrison Municipal,47.65611111,-101.43666667
15545,VA1,Emporia Greensville Regional,36.68694444,-77.48277778
15546,VA2,Chesapeake Regional,36.66555556,-76.32055556
15547,VA3,Mountain Empire,36.89472222,-81.35
15548,VA4,Leesburg Executive,39.07805556,-77.5575
15550,VAD,Moody AFB,30.96861111,-83.19305556
15554,VAK,Chevak Airport,61.54083333,-165.60083333
15561,VBG,Vandenberg Sfb,34.73722222,-120.58444444
15565,VCB,View Cove Airport,55.06666667,-133.01666667
15569,VCT,Victoria Regional,28.85416667,-96.91861111
15570,VCV,Southern California Logistics,34.58388889,-117.38638889
15574,VDI,Vidalia Regional,32.19277778,-82.37111111
15579,VDZ,Valdez Pioneer Field,61.13416667,-146.24472222
15581,VEE,Venetie Airport,67.00861111,-146.36638889
15582,VEL,Vernal Regional,40.43611111,-109.51138889
15583,VEO,Roy Otten Memorial Airfield,38.42777778,-92.875
15589,VGT,North Las Vegas,36.21055556,-115.19416667
15597,VIH,Rolla National,38.1275,-91.76944444
15599,VIK,Kavik River Airport,69.67722222,-146.89916667
15601,VIS,Visalia Municipal,36.31861111,-119.39277778
15605,VKS,Vicksburg Municipal,32.23916667,-90.92805556
15607,VLD,Valdosta Regional,30.79,-83.275
15615,VNC,Venice Municipal,27.07138889,-82.44
15618,VNY,Van Nuys Airport,34.20972222,-118.49
15620,VOK,Volk Field,43.93916667,-90.25305556
15622,GA9,Cartersville Airport,34.12305556,-84.84861111
15624,VPS,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52611111
15625,VPZ,Porter County Regional,41.45444444,-87.00694444
15626,VQS,Antonio Rivera Rodriguez,18.13472222,-65.49361111
15628,VRB,Vero Beach Regional,27.65555556,-80.41805556
15634,VSF,Hartness State,43.34361111,-72.51722222
15637,VTN,Miller Field,42.85666667,-100.54888889
15639,VUJ,Stanly County,35.41722222,-80.15083333
15640,VUO,Pearson Field,45.62055556,-122.65638889
15646,VWA,Headland Municipal,31.36416667,-85.3125
15647,VWB,Myrtle Creek Municipal,42.99722222,-123.31527778
15648,VWC,Music City Exec,36.375,-86.40833333
15649,VWD,Hanford Municipal,36.31666667,-119.62777778
15650,VWE,Lake Chelan,47.86611111,-119.94277778
15651,VWF,Custer County,43.73361111,-103.61944444
15652,VWG,Tillamook,45.41833333,-123.81444444
15653,VWH,Odessa Schlemeyer Field,31.92138889,-102.38722222
15654,VWI,California City Municipal,35.15111111,-118.01666667
15655,VWJ,McNeil,33.55944444,-80.64833333
15656,VWK,Saratoga County,43.05111111,-73.86138889
15657,VWL,Nary National Shefland Field,47.37527778,-94.79861111
15658,VWM,Weed Airport,41.48083333,-122.45444444
15659,VWN,Avi Suquilla,34.14972222,-114.26777778
15660,VWO,Arlington Municipal,48.16083333,-122.15916667
15661,VWP,Bernard Usfs,44.97972222,-114.73472222
15662,VWQ,Kingdon Airpark,38.09194444,-121.35833333
15663,VWR,Independence Airport,36.81638889,-118.205
15664,VWS,Colonel James Jabara,37.7475,-97.22111111
15665,VWT,Jimmy Carter Regional,32.11166667,-84.18666667
15668,VWW,Deer Lodge-City-County,46.38777778,-112.765
15669,VWX,South Texas Regional at Hondo,29.35944444,-99.17833333
15671,VWZ,Granite Creek Mine Airport,62.36305556,-156.97416667
15675,VYS,Illinois Valley Regional,41.35027778,-89.15305556
15676,VZA,Marvel Creek Mine Airport,60.90611111,-159.63916667
15677,VZB,Mitrofania Airport,56.00166667,-158.83333333
15678,VZC,Mush Bay Airport,57.7,-153.47333333
15679,VZD,Campbell Lagoon Airport,57.85555556,-153.63333333
15680,VZE,Frazer Lake Airport,57.20833333,-154.08611111
